vid_num,awgn,filter_str,br,psnr
videoSRC07_1280x720_25.yuv,30,50,500,32.014397721660494
videoSRC07_1280x720_25.yuv,30,50,1000,33.50387684228892
videoSRC07_1280x720_25.yuv,30,50,2000,34.3785036536771
videoSRC07_1280x720_25.yuv,30,50,3000,34.62877154156845
videoSRC07_1280x720_25.yuv,30,50,4000,34.73773555592119
videoSRC07_1280x720_25.yuv,35,10,500,32.22167867198146
videoSRC07_1280x720_25.yuv,35,10,1000,34.2225608057229
videoSRC07_1280x720_25.yuv,35,10,2000,35.6749575424885
videoSRC07_1280x720_25.yuv,35,10,3000,35.821770976046224
videoSRC07_1280x720_25.yuv,35,10,4000,35.71187814911591
videoSRC07_1280x720_25.yuv,35,20,500,32.28964228222898
videoSRC07_1280x720_25.yuv,35,20,1000,34.20165215688909
videoSRC07_1280x720_25.yuv,35,20,2000,35.6799500157428
videoSRC07_1280x720_25.yuv,35,20,3000,36.24234756898178
videoSRC07_1280x720_25.yuv,35,20,4000,36.527612865175456
videoSRC07_1280x720_25.yuv,35,30,500,32.274740130197145
videoSRC07_1280x720_25.yuv,35,30,1000,34.0877998490815
videoSRC07_1280x720_25.yuv,35,30,2000,35.394979994970356
videoSRC07_1280x720_25.yuv,35,30,3000,35.868485832832555
videoSRC07_1280x720_25.yuv,35,30,4000,36.09371672337889
videoSRC07_1280x720_25.yuv,35,40,500,32.18787683395699
videoSRC07_1280x720_25.yuv,35,40,1000,33.890390373889055
videoSRC07_1280x720_25.yuv,35,40,2000,34.993123740512004
videoSRC07_1280x720_25.yuv,35,40,3000,35.360611751727475
videoSRC07_1280x720_25.yuv,35,40,4000,35.52642390105459
videoSRC07_1280x720_25.yuv,35,50,500,32.161591438676105
videoSRC07_1280x720_25.yuv,35,50,1000,33.676997837261894
videoSRC07_1280x720_25.yuv,35,50,2000,34.597126755647636
videoSRC07_1280x720_25.yuv,35,50,3000,34.880930753985105
videoSRC07_1280x720_25.yuv,35,50,4000,35.003021241842916
videoSRC07_1280x720_25.yuv,40,10,500,32.34565351080342
videoSRC07_1280x720_25.yuv,40,10,1000,34.39182887370013
videoSRC07_1280x720_25.yuv,40,10,2000,36.123070011808196
videoSRC07_1280x720_25.yuv,40,10,3000,36.908383966791384
videoSRC07_1280x720_25.yuv,40,10,4000,37.35675156992946
videoSRC07_1280x720_25.yuv,40,20,500,32.39074098056912
videoSRC07_1280x720_25.yuv,40,20,1000,34.33998921511225
videoSRC07_1280x720_25.yuv,40,20,2000,35.89687655393359
videoSRC07_1280x720_25.yuv,40,20,3000,36.5377285523084
videoSRC07_1280x720_25.yuv,40,20,4000,36.870120262780134
videoSRC07_1280x720_25.yuv,40,30,500,32.29169832609047
videoSRC07_1280x720_25.yuv,40,30,1000,34.15815833524271
videoSRC07_1280x720_25.yuv,40,30,2000,35.49226328654003
videoSRC07_1280x720_25.yuv,40,30,3000,35.974895957804435
videoSRC07_1280x720_25.yuv,40,30,4000,36.205819768982195
videoSRC07_1280x720_25.yuv,40,40,500,32.25687863018748
videoSRC07_1280x720_25.yuv,40,40,1000,33.943386265875375
videoSRC07_1280x720_25.yuv,40,40,2000,35.05585432765619
videoSRC07_1280x720_25.yuv,40,40,3000,35.41850258531501
videoSRC07_1280x720_25.yuv,40,40,4000,35.58175402540981
videoSRC07_1280x720_25.yuv,40,50,500,32.16676761407519
videoSRC07_1280x720_25.yuv,40,50,1000,33.70452510525306
videoSRC07_1280x720_25.yuv,40,50,2000,34.635321202867544
videoSRC07_1280x720_25.yuv,40,50,3000,34.91767301398017
videoSRC07_1280x720_25.yuv,40,50,4000,35.03791439038914
videoSRC08_1280x720_25.yuv,20,10,500,28.240506946783338
videoSRC08_1280x720_25.yuv,20,10,1000,26.136558484478723
videoSRC08_1280x720_25.yuv,20,10,2000,24.344801211919084
videoSRC08_1280x720_25.yuv,20,10,3000,24.891576254777444
videoSRC08_1280x720_25.yuv,20,10,4000,25.33072271674649
videoSRC08_1280x720_25.yuv,20,20,500,28.42513429596147
videoSRC08_1280x720_25.yuv,20,20,1000,26.396226826440717
videoSRC08_1280x720_25.yuv,20,20,2000,24.51873865690418
videoSRC08_1280x720_25.yuv,20,20,3000,24.92749830676927
videoSRC08_1280x720_25.yuv,20,20,4000,25.38906941196319
videoSRC08_1280x720_25.yuv,20,30,500,28.716852127274407
videoSRC08_1280x720_25.yuv,20,30,1000,27.211329737557026
videoSRC08_1280x720_25.yuv,20,30,2000,25.21949127450092
videoSRC08_1280x720_25.yuv,20,30,3000,25.426825105803115
videoSRC08_1280x720_25.yuv,20,30,4000,25.71739383927982
videoSRC08_1280x720_25.yuv,20,40,500,28.906882236680882
videoSRC08_1280x720_25.yuv,20,40,1000,28.52865754218784
videoSRC08_1280x720_25.yuv,20,40,2000,27.095648404897357
videoSRC08_1280x720_25.yuv,20,40,3000,26.95996780954348
videoSRC08_1280x720_25.yuv,20,40,4000,27.309325553949378
videoSRC08_1280x720_25.yuv,20,50,500,29.307218264654
videoSRC08_1280x720_25.yuv,20,50,1000,28.64313657418289
videoSRC08_1280x720_25.yuv,20,50,2000,27.02900095197466
videoSRC08_1280x720_25.yuv,20,50,3000,27.13956732442902
videoSRC08_1280x720_25.yuv,20,50,4000,27.4878331975182
videoSRC08_1280x720_25.yuv,25,10,500,33.412668404002034
videoSRC08_1280x720_25.yuv,25,10,1000,33.00793856446902
videoSRC08_1280x720_25.yuv,25,10,2000,28.91844471859395
videoSRC08_1280x720_25.yuv,25,10,3000,29.008547124078046
videoSRC08_1280x720_25.yuv,25,10,4000,29.50663322679414
videoSRC08_1280x720_25.yuv,25,20,500,34.011744141663165
videoSRC08_1280x720_25.yuv,25,20,1000,33.52112191487858
videoSRC08_1280x720_25.yuv,25,20,2000,30.606944049350457
videoSRC08_1280x720_25.yuv,25,20,3000,30.26892813403429
videoSRC08_1280x720_25.yuv,25,20,4000,30.729496532083598
videoSRC08_1280x720_25.yuv,25,30,500,34.49082201146769
videoSRC08_1280x720_25.yuv,25,30,1000,34.38071688340012
videoSRC08_1280x720_25.yuv,25,30,2000,32.954987084516794
videoSRC08_1280x720_25.yuv,25,30,3000,32.283171556353665
videoSRC08_1280x720_25.yuv,25,30,4000,32.509248361974144
videoSRC08_1280x720_25.yuv,25,40,500,34.792948793675805
videoSRC08_1280x720_25.yuv,25,40,1000,34.840368453004764
videoSRC08_1280x720_25.yuv,25,40,2000,34.0914671579684
videoSRC08_1280x720_25.yuv,25,40,3000,33.734194381991756
videoSRC08_1280x720_25.yuv,25,40,4000,33.69939431413104
videoSRC08_1280x720_25.yuv,25,50,500,34.713102297190154
videoSRC08_1280x720_25.yuv,25,50,1000,35.12807993996546
videoSRC08_1280x720_25.yuv,25,50,2000,34.7992704956018
videoSRC08_1280x720_25.yuv,25,50,3000,34.49858988754567
videoSRC08_1280x720_25.yuv,25,50,4000,34.405531894304126
videoSRC08_1280x720_25.yuv,30,10,500,36.57456862578498
videoSRC08_1280x720_25.yuv,30,10,1000,36.65947242175264
videoSRC08_1280x720_25.yuv,30,10,2000,36.066580820599526
videoSRC08_1280x720_25.yuv,30,10,3000,33.997069667947976
videoSRC08_1280x720_25.yuv,30,10,4000,34.1322731082702
videoSRC08_1280x720_25.yuv,30,20,500,36.873426190383924
videoSRC08_1280x720_25.yuv,30,20,1000,37.94539262175611
videoSRC08_1280x720_25.yuv,30,20,2000,37.903248833243154
videoSRC08_1280x720_25.yuv,30,20,3000,37.27538067382039
videoSRC08_1280x720_25.yuv,30,20,4000,36.97047574381812
videoSRC08_1280x720_25.yuv,30,30,500,36.73715341772159
videoSRC08_1280x720_25.yuv,30,30,1000,37.886233756935866
videoSRC08_1280x720_25.yuv,30,30,2000,38.18773478002341
videoSRC08_1280x720_25.yuv,30,30,3000,38.10389765473286
videoSRC08_1280x720_25.yuv,30,30,4000,38.003748621601645
videoSRC08_1280x720_25.yuv,30,40,500,36.4488524476503
videoSRC08_1280x720_25.yuv,30,40,1000,37.51110407633081
videoSRC08_1280x720_25.yuv,30,40,2000,37.876516922731625
videoSRC08_1280x720_25.yuv,30,40,3000,37.905854311021734
videoSRC08_1280x720_25.yuv,30,40,4000,37.89362931619477
videoSRC08_1280x720_25.yuv,30,50,500,36.10175191965614
videoSRC08_1280x720_25.yuv,30,50,1000,37.02740013024311
videoSRC08_1280x720_25.yuv,30,50,2000,37.35350291836092
videoSRC08_1280x720_25.yuv,30,50,3000,37.39639493867252
videoSRC08_1280x720_25.yuv,30,50,4000,37.393053131901766
videoSRC08_1280x720_25.yuv,35,10,500,37.4064906474714
videoSRC08_1280x720_25.yuv,35,10,1000,39.14194099088323
videoSRC08_1280x720_25.yuv,35,10,2000,39.71437566475379
videoSRC08_1280x720_25.yuv,35,10,3000,39.68629800925104
videoSRC08_1280x720_25.yuv,35,10,4000,39.416124880868956
videoSRC08_1280x720_25.yuv,35,20,500,37.20388371077603
videoSRC08_1280x720_25.yuv,35,20,1000,38.68658953268148
videoSRC08_1280x720_25.yuv,35,20,2000,39.34510223922553
videoSRC08_1280x720_25.yuv,35,20,3000,39.51420430927891
videoSRC08_1280x720_25.yuv,35,20,4000,39.58921743269968
videoSRC08_1280x720_25.yuv,35,30,500,36.84767149036425
videoSRC08_1280x720_25.yuv,35,30,1000,38.08250585252762
videoSRC08_1280x720_25.yuv,35,30,2000,38.64357465740971
videoSRC08_1280x720_25.yuv,35,30,3000,38.79210533333172
videoSRC08_1280x720_25.yuv,35,30,4000,38.85827313390618
videoSRC08_1280x720_25.yuv,35,40,500,36.44689401835718
videoSRC08_1280x720_25.yuv,35,40,1000,37.49660292724566
videoSRC08_1280x720_25.yuv,35,40,2000,37.94761661698093
videoSRC08_1280x720_25.yuv,35,40,3000,38.05544038924163
videoSRC08_1280x720_25.yuv,35,40,4000,38.10161834586487
videoSRC08_1280x720_25.yuv,35,50,500,36.0534287922632
videoSRC08_1280x720_25.yuv,35,50,1000,36.95643749623196
videoSRC08_1280x720_25.yuv,35,50,2000,37.32172064654405
videoSRC08_1280x720_25.yuv,35,50,3000,37.395324970934624
videoSRC08_1280x720_25.yuv,35,50,4000,37.42603396351178
videoSRC08_1280x720_25.yuv,40,10,500,37.50956563288262
videoSRC08_1280x720_25.yuv,40,10,1000,39.261042157957206
videoSRC08_1280x720_25.yuv,40,10,2000,40.13364347962647
videoSRC08_1280x720_25.yuv,40,10,3000,40.4593010329105
videoSRC08_1280x720_25.yuv,40,10,4000,40.58831366025667
videoSRC08_1280x720_25.yuv,40,20,500,37.15943075678335
videoSRC08_1280x720_25.yuv,40,20,1000,38.58853653326593
videoSRC08_1280x720_25.yuv,40,20,2000,39.28197848920761
videoSRC08_1280x720_25.yuv,40,20,3000,39.52068683636719
videoSRC08_1280x720_25.yuv,40,20,4000,39.60324558954022
videoSRC08_1280x720_25.yuv,40,30,500,36.754420408819065
videoSRC08_1280x720_25.yuv,40,30,1000,37.94574811224409
videoSRC08_1280x720_25.yuv,40,30,2000,38.49180276050616
videoSRC08_1280x720_25.yuv,40,30,3000,38.66339760122964
videoSRC08_1280x720_25.yuv,40,30,4000,38.72505260031651
videoSRC08_1280x720_25.yuv,40,40,500,36.34356406893
videoSRC08_1280x720_25.yuv,40,40,1000,37.3599092880764
videoSRC08_1280x720_25.yuv,40,40,2000,37.80879904224657
videoSRC08_1280x720_25.yuv,40,40,3000,37.92443651949258
videoSRC08_1280x720_25.yuv,40,40,4000,37.97571616781991
videoSRC08_1280x720_25.yuv,40,50,500,35.97027103470546
videoSRC08_1280x720_25.yuv,40,50,1000,36.849781466720195
videoSRC08_1280x720_25.yuv,40,50,2000,37.20453226664228
videoSRC08_1280x720_25.yuv,40,50,3000,37.278998545523784
videoSRC08_1280x720_25.yuv,40,50,4000,37.31944782174612
videoSRC09_1280x720_25.yuv,20,10,500,22.66925707028866
videoSRC09_1280x720_25.yuv,20,10,1000,21.96803183147612
videoSRC09_1280x720_25.yuv,20,10,2000,21.161618736482527
videoSRC09_1280x720_25.yuv,20,10,3000,21.473460068626718
videoSRC09_1280x720_25.yuv,20,10,4000,21.894346567764636
videoSRC09_1280x720_25.yuv,20,20,500,22.804232301578725
videoSRC09_1280x720_25.yuv,20,20,1000,22.061503239349026
videoSRC09_1280x720_25.yuv,20,20,2000,21.254629936537125
videoSRC09_1280x720_25.yuv,20,20,3000,21.577252427510597
videoSRC09_1280x720_25.yuv,20,20,4000,21.993891277666528
videoSRC09_1280x720_25.yuv,20,30,500,23.041629985468926
videoSRC09_1280x720_25.yuv,20,30,1000,22.670037145479597
videoSRC09_1280x720_25.yuv,20,30,2000,21.692077350340572
videoSRC09_1280x720_25.yuv,20,30,3000,21.969953391453405
videoSRC09_1280x720_25.yuv,20,30,4000,22.422129723892397
videoSRC09_1280x720_25.yuv,20,40,500,23.200987436165512
videoSRC09_1280x720_25.yuv,20,40,1000,23.34258233477447
videoSRC09_1280x720_25.yuv,20,40,2000,22.25679023922405
videoSRC09_1280x720_25.yuv,20,40,3000,22.589156857138924
videoSRC09_1280x720_25.yuv,20,40,4000,23.03434395940315
videoSRC09_1280x720_25.yuv,20,50,500,23.316331057083183
videoSRC09_1280x720_25.yuv,20,50,1000,23.88770709310715
videoSRC09_1280x720_25.yuv,20,50,2000,22.980620741631103
videoSRC09_1280x720_25.yuv,20,50,3000,23.284924282787816
videoSRC09_1280x720_25.yuv,20,50,4000,23.7018153584358
videoSRC09_1280x720_25.yuv,25,10,500,24.133006211566414
videoSRC09_1280x720_25.yuv,25,10,1000,25.50484719683801
videoSRC09_1280x720_25.yuv,25,10,2000,24.4981774760952
videoSRC09_1280x720_25.yuv,25,10,3000,24.47571070547216
videoSRC09_1280x720_25.yuv,25,10,4000,24.885686823624372
videoSRC09_1280x720_25.yuv,25,20,500,24.359765213255372
videoSRC09_1280x720_25.yuv,25,20,1000,25.941063847998958
videoSRC09_1280x720_25.yuv,25,20,2000,25.678380013545674
videoSRC09_1280x720_25.yuv,25,20,3000,25.430423641631382
videoSRC09_1280x720_25.yuv,25,20,4000,25.75110181812095
videoSRC09_1280x720_25.yuv,25,30,500,24.453561751197196
videoSRC09_1280x720_25.yuv,25,30,1000,26.185312215371027
videoSRC09_1280x720_25.yuv,25,30,2000,26.913778933495998
videoSRC09_1280x720_25.yuv,25,30,3000,26.910481988843138
videoSRC09_1280x720_25.yuv,25,30,4000,27.13879064828261
videoSRC09_1280x720_25.yuv,25,40,500,24.47871754221083
videoSRC09_1280x720_25.yuv,25,40,1000,26.2860967002559
videoSRC09_1280x720_25.yuv,25,40,2000,27.469767300065644
videoSRC09_1280x720_25.yuv,25,40,3000,27.80262274889638
videoSRC09_1280x720_25.yuv,25,40,4000,28.086935728036323
videoSRC09_1280x720_25.yuv,25,50,500,24.489082920034754
videoSRC09_1280x720_25.yuv,25,50,1000,26.303200465249375
videoSRC09_1280x720_25.yuv,25,50,2000,27.625601304706098
videoSRC09_1280x720_25.yuv,25,50,3000,28.15920716607609
videoSRC09_1280x720_25.yuv,25,50,4000,28.46396805353419
videoSRC09_1280x720_25.yuv,30,10,500,24.803526168233198
videoSRC09_1280x720_25.yuv,30,10,1000,27.05152010557462
videoSRC09_1280x720_25.yuv,30,10,2000,28.715072008669807
videoSRC09_1280x720_25.yuv,30,10,3000,29.01726573542122
videoSRC09_1280x720_25.yuv,30,10,4000,29.109859971713338
videoSRC09_1280x720_25.yuv,30,20,500,24.935281163835175
videoSRC09_1280x720_25.yuv,30,20,1000,27.16395110748722
videoSRC09_1280x720_25.yuv,30,20,2000,29.14689429734794
videoSRC09_1280x720_25.yuv,30,20,3000,30.05646768654062
videoSRC09_1280x720_25.yuv,30,20,4000,30.590812956927017
videoSRC09_1280x720_25.yuv,30,30,500,24.916502751425565
videoSRC09_1280x720_25.yuv,30,30,1000,27.109860528168916
videoSRC09_1280x720_25.yuv,30,30,2000,29.0824659117445
videoSRC09_1280x720_25.yuv,30,30,3000,30.03104935911131
videoSRC09_1280x720_25.yuv,30,30,4000,30.622988222641442
videoSRC09_1280x720_25.yuv,30,40,500,24.87545565556439
videoSRC09_1280x720_25.yuv,30,40,1000,26.980787941808536
videoSRC09_1280x720_25.yuv,30,40,2000,28.836420728232415
videoSRC09_1280x720_25.yuv,30,40,3000,29.73614101129625
videoSRC09_1280x720_25.yuv,30,40,4000,30.267330428118424
videoSRC09_1280x720_25.yuv,30,50,500,24.796213819574128
videoSRC09_1280x720_25.yuv,30,50,1000,26.80943745101693
videoSRC09_1280x720_25.yuv,30,50,2000,28.537813240132266
videoSRC09_1280x720_25.yuv,30,50,3000,29.342221898246677
videoSRC09_1280x720_25.yuv,30,50,4000,29.812350401185274
videoSRC09_1280x720_25.yuv,35,10,500,25.076219713985246
videoSRC09_1280x720_25.yuv,35,10,1000,27.493908787328174
videoSRC09_1280x720_25.yuv,35,10,2000,29.875131059778692
videoSRC09_1280x720_25.yuv,35,10,3000,31.114485057346798
videoSRC09_1280x720_25.yuv,35,10,4000,31.88437130255446
videoSRC09_1280x720_25.yuv,35,20,500,25.09850744547619
videoSRC09_1280x720_25.yuv,35,20,1000,27.439263122072784
videoSRC09_1280x720_25.yuv,35,20,2000,29.723962925910413
videoSRC09_1280x720_25.yuv,35,20,3000,30.90938147799256
videoSRC09_1280x720_25.yuv,35,20,4000,31.643247334562
videoSRC09_1280x720_25.yuv,35,30,500,25.04919643551474
videoSRC09_1280x720_25.yuv,35,30,1000,27.308717827458878
videoSRC09_1280x720_25.yuv,35,30,2000,29.414115415366947
videoSRC09_1280x720_25.yuv,35,30,3000,30.46927025743488
videoSRC09_1280x720_25.yuv,35,30,4000,31.123106584543674
videoSRC09_1280x720_25.yuv,35,40,500,24.966090243601574
videoSRC09_1280x720_25.yuv,35,40,1000,27.12002347512995
videoSRC09_1280x720_25.yuv,35,40,2000,29.06327064401917
videoSRC09_1280x720_25.yuv,35,40,3000,30.00179356073016
videoSRC09_1280x720_25.yuv,35,40,4000,30.56439005639636
videoSRC09_1280x720_25.yuv,35,50,500,24.869139100986892
videoSRC09_1280x720_25.yuv,35,50,1000,26.925671822138263
videoSRC09_1280x720_25.yuv,35,50,2000,28.70522105144674
videoSRC09_1280x720_25.yuv,35,50,3000,29.53051411874033
videoSRC09_1280x720_25.yuv,35,50,4000,30.00649022222945
videoSRC09_1280x720_25.yuv,40,10,500,25.161275257877527
videoSRC09_1280x720_25.yuv,40,10,1000,27.576469207643537
videoSRC09_1280x720_25.yuv,40,10,2000,30.07751452487092
videoSRC09_1280x720_25.yuv,40,10,3000,31.44812567413556
videoSRC09_1280x720_25.yuv,40,10,4000,32.31401021892885
videoSRC09_1280x720_25.yuv,40,20,500,25.134343489555402
videoSRC09_1280x720_25.yuv,40,20,1000,27.50271468929039
videoSRC09_1280x720_25.yuv,40,20,2000,29.834826887171406
videoSRC09_1280x720_25.yuv,40,20,3000,31.046442280806062
videoSRC09_1280x720_25.yuv,40,20,4000,31.814068377040222
videoSRC09_1280x720_25.yuv,40,30,500,25.072997912116506
videoSRC09_1280x720_25.yuv,40,30,1000,27.344015708619594
videoSRC09_1280x720_25.yuv,40,30,2000,29.488079706441575
videoSRC09_1280x720_25.yuv,40,30,3000,30.565891794949508
videoSRC09_1280x720_25.yuv,40,30,4000,31.228327324459634
videoSRC09_1280x720_25.yuv,40,40,500,24.98878515823723
videoSRC09_1280x720_25.yuv,40,40,1000,27.14758615216915
videoSRC09_1280x720_25.yuv,40,40,2000,29.114505257897445
videoSRC09_1280x720_25.yuv,40,40,3000,30.061439503653247
videoSRC09_1280x720_25.yuv,40,40,4000,30.633181563578876
videoSRC09_1280x720_25.yuv,40,50,500,24.886309509784272
videoSRC09_1280x720_25.yuv,40,50,1000,26.95117322047631
videoSRC09_1280x720_25.yuv,40,50,2000,28.730447760855455
videoSRC09_1280x720_25.yuv,40,50,3000,29.57145360738281
videoSRC09_1280x720_25.yuv,40,50,4000,30.048476697923356
videoSRC10_1280x720_30.yuv,20,10,500,19.184038795552304
videoSRC10_1280x720_30.yuv,20,10,1000,20.93288284400869
videoSRC10_1280x720_30.yuv,20,10,2000,19.688918434215797
videoSRC10_1280x720_30.yuv,20,10,3000,20.424475741550726
videoSRC10_1280x720_30.yuv,20,10,4000,21.207771165786674
videoSRC10_1280x720_30.yuv,20,20,500,19.180098722331753
videoSRC10_1280x720_30.yuv,20,20,1000,21.02056794551931
videoSRC10_1280x720_30.yuv,20,20,2000,19.752602213999523
videoSRC10_1280x720_30.yuv,20,20,3000,20.51501816250051
videoSRC10_1280x720_30.yuv,20,20,4000,21.294602988591713
videoSRC10_1280x720_30.yuv,20,30,500,19.31917774871927
videoSRC10_1280x720_30.yuv,20,30,1000,21.433272048360276
videoSRC10_1280x720_30.yuv,20,30,2000,20.204426457647074
videoSRC10_1280x720_30.yuv,20,30,3000,20.860390695205616
videoSRC10_1280x720_30.yuv,20,30,4000,21.592110134392946
videoSRC10_1280x720_30.yuv,20,40,500,19.366263165430595
videoSRC10_1280x720_30.yuv,20,40,1000,21.751176046812716
videoSRC10_1280x720_30.yuv,20,40,2000,20.856022804025763
videoSRC10_1280x720_30.yuv,20,40,3000,21.425004854292474
videoSRC10_1280x720_30.yuv,20,40,4000,22.140701195840364
videoSRC10_1280x720_30.yuv,20,50,500,19.40636224774953
videoSRC10_1280x720_30.yuv,20,50,1000,22.148516112257703
videoSRC10_1280x720_30.yuv,20,50,2000,21.701209064309968
videoSRC10_1280x720_30.yuv,20,50,3000,22.112738183030068
videoSRC10_1280x720_30.yuv,20,50,4000,22.810790359486433
videoSRC10_1280x720_30.yuv,25,10,500,20.196731255287705
videoSRC10_1280x720_30.yuv,25,10,1000,23.826588791401203
videoSRC10_1280x720_30.yuv,25,10,2000,23.72557279507023
videoSRC10_1280x720_30.yuv,25,10,3000,23.387183364747308
videoSRC10_1280x720_30.yuv,25,10,4000,23.891712183879015
videoSRC10_1280x720_30.yuv,25,20,500,19.943917207228694
videoSRC10_1280x720_30.yuv,25,20,1000,23.80032086940167
videoSRC10_1280x720_30.yuv,25,20,2000,24.483501205043964
videoSRC10_1280x720_30.yuv,25,20,3000,24.10739690489359
videoSRC10_1280x720_30.yuv,25,20,4000,24.668941337233402
videoSRC10_1280x720_30.yuv,25,30,500,20.178096469403528
videoSRC10_1280x720_30.yuv,25,30,1000,24.030680512909186
videoSRC10_1280x720_30.yuv,25,30,2000,25.915503276886874
videoSRC10_1280x720_30.yuv,25,30,3000,25.918179339015303
videoSRC10_1280x720_30.yuv,25,30,4000,26.35620296410189
videoSRC10_1280x720_30.yuv,25,40,500,20.27089829032434
videoSRC10_1280x720_30.yuv,25,40,1000,24.117216212597903
videoSRC10_1280x720_30.yuv,25,40,2000,26.73807764243802
videoSRC10_1280x720_30.yuv,25,40,3000,27.352453958904213
videoSRC10_1280x720_30.yuv,25,40,4000,27.86473745170467
videoSRC10_1280x720_30.yuv,25,50,500,20.29166036296985
videoSRC10_1280x720_30.yuv,25,50,1000,24.120685853664103
videoSRC10_1280x720_30.yuv,25,50,2000,27.028894597465033
videoSRC10_1280x720_30.yuv,25,50,3000,28.042287613596102
videoSRC10_1280x720_30.yuv,25,50,4000,28.661973029095414
videoSRC10_1280x720_30.yuv,30,10,500,20.230932924458074
videoSRC10_1280x720_30.yuv,30,10,1000,24.34573606669048
videoSRC10_1280x720_30.yuv,30,10,2000,27.893163825029355
videoSRC10_1280x720_30.yuv,30,10,3000,28.244194068034858
videoSRC10_1280x720_30.yuv,30,10,4000,28.360089262671863
videoSRC10_1280x720_30.yuv,30,20,500,20.582114218379992
videoSRC10_1280x720_30.yuv,30,20,1000,24.398404032822942
videoSRC10_1280x720_30.yuv,30,20,2000,28.183649702017448
videoSRC10_1280x720_30.yuv,30,20,3000,29.57451945680789
videoSRC10_1280x720_30.yuv,30,20,4000,30.223272728408244
videoSRC10_1280x720_30.yuv,30,30,500,20.694822371925348
videoSRC10_1280x720_30.yuv,30,30,1000,24.332645402371927
videoSRC10_1280x720_30.yuv,30,30,2000,28.12075167050483
videoSRC10_1280x720_30.yuv,30,30,3000,29.773732806568706
videoSRC10_1280x720_30.yuv,30,30,4000,30.730629220131785
videoSRC10_1280x720_30.yuv,30,40,500,20.646033353730463
videoSRC10_1280x720_30.yuv,30,40,1000,24.229438958383565
videoSRC10_1280x720_30.yuv,30,40,2000,27.970064287067885
videoSRC10_1280x720_30.yuv,30,40,3000,29.659841561909673
videoSRC10_1280x720_30.yuv,30,40,4000,30.637463750421674
videoSRC10_1280x720_30.yuv,30,50,500,20.701166945776556
videoSRC10_1280x720_30.yuv,30,50,1000,24.158905406858977
videoSRC10_1280x720_30.yuv,30,50,2000,27.737305772609275
videoSRC10_1280x720_30.yuv,30,50,3000,29.354530468065505
videoSRC10_1280x720_30.yuv,30,50,4000,30.278515275883176
videoSRC10_1280x720_30.yuv,35,10,500,20.80580593981811
videoSRC10_1280x720_30.yuv,35,10,1000,24.494251191754163
videoSRC10_1280x720_30.yuv,35,10,2000,28.683057571290533
videoSRC10_1280x720_30.yuv,35,10,3000,30.709194778297853
videoSRC10_1280x720_30.yuv,35,10,4000,31.814776132320812
videoSRC10_1280x720_30.yuv,35,20,500,20.828960622274273
videoSRC10_1280x720_30.yuv,35,20,1000,24.459877351379657
videoSRC10_1280x720_30.yuv,35,20,2000,28.564814240958878
videoSRC10_1280x720_30.yuv,35,20,3000,30.56328015403757
videoSRC10_1280x720_30.yuv,35,20,4000,31.768307758489872
videoSRC10_1280x720_30.yuv,35,30,500,20.717626378284386
videoSRC10_1280x720_30.yuv,35,30,1000,24.355943592913867
videoSRC10_1280x720_30.yuv,35,30,2000,28.362544072156666
videoSRC10_1280x720_30.yuv,35,30,3000,30.292117465460425
videoSRC10_1280x720_30.yuv,35,30,4000,31.42848388788739
videoSRC10_1280x720_30.yuv,35,40,500,20.798925333447478
videoSRC10_1280x720_30.yuv,35,40,1000,24.321413825005912
videoSRC10_1280x720_30.yuv,35,40,2000,28.15914746731589
videoSRC10_1280x720_30.yuv,35,40,3000,29.9397069730042
videoSRC10_1280x720_30.yuv,35,40,4000,30.981372358934163
videoSRC10_1280x720_30.yuv,35,50,500,20.6454923439292
videoSRC10_1280x720_30.yuv,35,50,1000,24.18179646631719
videoSRC10_1280x720_30.yuv,35,50,2000,27.870830551005717
videoSRC10_1280x720_30.yuv,35,50,3000,29.56798969430336
videoSRC10_1280x720_30.yuv,35,50,4000,30.535081062219085
videoSRC10_1280x720_30.yuv,40,10,500,20.858389462930752
videoSRC10_1280x720_30.yuv,40,10,1000,24.522559431882772
videoSRC10_1280x720_30.yuv,40,10,2000,28.80345382694116
videoSRC10_1280x720_30.yuv,40,10,3000,30.988989719529993
videoSRC10_1280x720_30.yuv,40,10,4000,32.337846276329216
videoSRC10_1280x720_30.yuv,40,20,500,20.8085926318677
videoSRC10_1280x720_30.yuv,40,20,1000,24.449618740349017
videoSRC10_1280x720_30.yuv,40,20,2000,28.607941441331356
videoSRC10_1280x720_30.yuv,40,20,3000,30.700013704710443
videoSRC10_1280x720_30.yuv,40,20,4000,31.95300230377743
videoSRC10_1280x720_30.yuv,40,30,500,20.833581968198942
videoSRC10_1280x720_30.yuv,40,30,1000,24.403921816944234
videoSRC10_1280x720_30.yuv,40,30,2000,28.42035265019842
videoSRC10_1280x720_30.yuv,40,30,3000,30.368723453352402
videoSRC10_1280x720_30.yuv,40,30,4000,31.534301202167544
videoSRC10_1280x720_30.yuv,40,40,500,20.78316032555004
videoSRC10_1280x720_30.yuv,40,40,1000,24.318498602070232
videoSRC10_1280x720_30.yuv,40,40,2000,28.160082827846615
videoSRC10_1280x720_30.yuv,40,40,3000,29.967629534798576
videoSRC10_1280x720_30.yuv,40,40,4000,31.025764973347492
videoSRC10_1280x720_30.yuv,40,50,500,20.653836494821938
